"","cycle","state","state_abb","party","vote_share","total_votes"
"914",1996,"New Mexico","NM","rep",0.418561198689383,232751
"915",1996,"New Mexico","NM","other",0.0896067789538802,49828
"916",1996,"New York","NY","dem",0.583336193451009,3756177
"917",1996,"New York","NY","rep",0.300272288379376,1933492
"918",1996,"New York","NY","other",0.116391518169616,749460.000000001
"919",1996,"North Carolina","NC","dem",0.440355321374016,1107849
"920",1996,"North Carolina","NC","rep",0.487294136632898,1225938
"921",1996,"North Carolina","NC","other",0.0713766994050021,179570
"922",1996,"North Dakota","ND","dem",0.401278475738614,106905
"923",1996,"North Dakota","ND","rep",0.469387525289872,125050
"924",1996,"North Dakota","ND","other",0.129333998971514,34456
"925",1996,"Ohio","OH","dem",0.473757474472007,2148222
"926",1996,"Ohio","OH","rep",0.410168722270519,1859883
"927",1996,"Ohio","OH","other",0.116073803257474,526329.000000001
"928",1996,"Oklahoma","OK","dem",0.404491374502471,488105
"929",1996,"Oklahoma","OK","rep",0.48256296236139,582315
"930",1996,"Oklahoma","OK","other",0.112945663136139,136293
"931",1996,"Oregon","OR","dem",0.471519713157589,649641
"932",1996,"Oregon","OR","rep",0.390599233538497,538152
"933",1996,"Oregon","OR","other",0.137881053303914,189967.000000001
"934",1996,"Pennsylvania","PA","dem",0.492261247677619,2215819
"935",1996,"Pennsylvania","PA","rep",0.400143558304288,1801169
"936",1996,"Pennsylvania","PA","other",0.107595194018093,484319
"937",1996,"Rhode Island","RI","dem",0.597185884837039,233050
"938",1996,"Rhode Island","RI","rep",0.268248058281037,104683
"939",1996,"Rhode Island","RI","other",0.134566056881924,52514.0000000002
"940",1996,"South Carolina","SC","dem",0.440062529234504,506152
"941",1996,"South Carolina","SC","rep",0.498476762807973,573339
"942",1996,"South Carolina","SC","other",0.0614607079575232,70691
"943",1996,"South Dakota","SD","dem",0.430271195024488,139333
"944",1996,"South Dakota","SD","rep",0.464888551259009,150543
"945",1996,"South Dakota","SD","other",0.104840253716502,33950
"946",1996,"Tennessee","TN","dem",0.479987117926409,909146.000000001
"947",1996,"Tennessee","TN","rep",0.45590397575636,863530
"948",1996,"Tennessee","TN","other",0.0640085950884455,121239
"949",1996,"Texas","TX","dem",0.438317719370651,2459683
"950",1996,"Texas","TX","rep",0.487587416450509,2736167
"951",1996,"Texas","TX","other",0.0731847921928048,410687
"952",1996,"Utah","UT","dem",0.332967764325172,221633
"953",1996,"Utah","UT","rep",0.54371278895601,361911
"954",1996,"Utah","UT","other",0.123080574914855,81926
"955",1996,"Vermont","VT","dem",0.533544335632949,137894
"956",1996,"Vermont","VT","rep",0.310900796675553,80352
"957",1996,"Vermont","VT","other",0.153388095910605,39643
"958",1996,"Virginia","VA","dem",0.451477711634574,1091060
"959",1996,"Virginia","VA","rep",0.471046187230049,1138350
"960",1996,"Virginia","VA","other",0.0774761011353771,187232
"961",1996,"Washington","WA","dem",0.498404720483336,1123323
"962",1996,"Washington","WA","rep",0.373013665140824,840711.999999999
"963",1996,"Washington","WA","other",0.12858161437584,289802
"964",1996,"West Virginia","WV","dem",0.515055958042859,327812
"965",1996,"West Virginia","WV","rep",0.36757434493031,233946
"966",1996,"West Virginia","WV","other",0.117369697026831,74700.9999999998
"967",1996,"Wisconsin","WI","dem",0.488109521626068,1071971
"968",1996,"Wisconsin","WI","rep",0.384774122574356,845029.000000001
"969",1996,"Wisconsin","WI","other",0.127116355799576,279168.999999999
"970",1996,"Wyoming","WY","dem",0.368358612475245,77934.0000000001
"971",1996,"Wyoming","WY","rep",0.498121198084804,105388
"972",1996,"Wyoming","WY","other",0.133520189439952,28249.0000000001
"973",2000,"Alabama","AL","dem",0.415665029478981,692611.000000001
"974",2000,"Alabama","AL","rep",0.564837553532677,941173.000000001
"975",2000,"Alabama","AL","other",0.0190779176508997,31788.9999999999
"976",2000,"Alaska","AK","dem",0.276663398235047,79004
"977",2000,"Alaska","AK","rep",0.586209553158706,167398
"978",2000,"Alaska","AK","other",0.133387028995658,38090.0000000001
"979",2000,"Arizona","AZ","dem",0.447345850173889,685341.000000001
"980",2000,"Arizona","AZ","rep",0.51021138160437,781652
"981",2000,"Arizona","AZ","other",0.0423709674050402,64913.0000000001
"982",2000,"Arkansas","AR","dem",0.45864256260435,422768
"983",2000,"Arkansas","AR","rep",0.513071976966329,472940
"984",2000,"Arkansas","AR","other",0.0282854604293211,26073
"985",2000,"California","CA","dem",0.534497368277545,5861203.00000001
"986",2000,"California","CA","rep",0.416514968052555,4567429
"987",2000,"California","CA","other",0.0489876636699009,537190
"988",2000,"Colorado","CO","dem",0.423935090113061,738227.000000001
"989",2000,"Colorado","CO","rep",0.507502147736722,883748
"990",2000,"Colorado","CO","other",0.0685627621502175,119393
"991",2000,"Connecticut","CT","dem",0.559096281324404,816015.000000001
"992",2000,"Connecticut","CT","rep",0.384436032270773,561094
"993",2000,"Connecticut","CT","other",0.056430688066323,82362.0000000001
"994",2000,"Delaware","DE","dem",0.549777271630909,180068
"995",2000,"Delaware","DE","rep",0.419162883286671,137288
"996",2000,"Delaware","DE","other",0.0310598450824202,10173
"997",2000,"District of Columbia","DC","dem",0.851550813793377,171923
"998",2000,"District of Columbia","DC","rep",0.0895172714394682,18073
"999",2000,"District of Columbia","DC","other",0.0562621969944624,11359
"1000",2000,"Florida","FL","dem",0.488378212040361,2912253
"1001",2000,"Florida","FL","rep",0.488468265720404,2912790
"1002",2000,"Florida","FL","other",0.0231468143301063,138027
"1003",2000,"Georgia","GA","dem",0.432109996562414,1116230
"1004",2000,"Georgia","GA","rep",0.549595696513792,1419720
"1005",2000,"Georgia","GA","other",0.018294306923794,47258.0000000001
"1006",2000,"Hawaii","HI","dem",0.557916679123035,205286
"1007",2000,"Hawaii","HI","rep",0.374628686971907,137845
"1008",2000,"Hawaii","HI","other",0.067454633905058,24820
"1009",2000,"Idaho","ID","dem",0.276381288438344,138637
"1010",2000,"Idaho","ID","rep",0.671704394804781,336937
"1011",2000,"Idaho","ID","other",0.0274094674202326,13749
"1012",2000,"Illinois","IL","dem",0.545965212095549,2589026
"1013",2000,"Illinois","IL","rep",0.425848799732102,2019421
"1014",2000,"Illinois","IL","other",0.0281762878449837,133615
"1015",2000,"Indiana","IN","dem",0.41012102930839,901980.000000001
"1016",2000,"Indiana","IN","rep",0.566468816015263,1245836
"1017",2000,"Indiana","IN","other",0.0147724141568552,32489
"1018",2000,"Iowa","IA","dem",0.471919155786085,638517
"1019",2000,"Iowa","IA","rep",0.468856382231775,634373.000000001
"1020",2000,"Iowa","IA","other",0.0592244619821407,80132
"1021",2000,"Kansas","KS","dem",0.372383922642453,399276
"1022",2000,"Kansas","KS","rep",0.580416632469577,622332
"1023",2000,"Kansas","KS","other",0.0471994448879703,50608
"1024",2000,"Kentucky","KY","dem",0.413781825859106,638923.000000001
"1025",2000,"Kentucky","KY","rep",0.565064833631888,872520
"1026",2000,"Kentucky","KY","other",0.0211015305944022,32583
"1027",2000,"Louisiana","LA","dem",0.448753324543399,792344
"1028",2000,"Louisiana","LA","rep",0.525510631742537,927871.000000001
"1029",2000,"Louisiana","LA","other",0.0257360437140644,45441.0000000001
"1030",2000,"Maine","ME","dem",0.49086016473949,319951
"1031",2000,"Maine","ME","rep",0.439718509949879,286616
"1032",2000,"Maine","ME","other",0.0694213253106317,45250
"1033",2000,"Maine CD-1","ME-1","dem",0.505141878010413,176293
"1034",2000,"Maine CD-1","ME-1","rep",0.426023719401599,148681
"1035",2000,"Maine CD-1","ME-1","other",0.0688344025879879,24023
"1036",2000,"Maine CD-2","ME-2","dem",0.474344242808463,143658
"1037",2000,"Maine CD-2","ME-2","rep",0.455655493039596,137998
"1038",2000,"Maine CD-2","ME-2","other",0.0700002641519402,21200
"1039",2000,"Maryland","MD","dem",0.564883083845049,1144008
"1040",2000,"Maryland","MD","rep",0.401847806550623,813827
"1041",2000,"Maryland","MD","other",0.0324514174318541,65721.0000000001
"1042",2000,"Massachusetts","MA","dem",0.591261260206791,1616487
"1043",2000,"Massachusetts","MA","rep",0.32132902993602,878502.000000001
"1044",2000,"Massachusetts","MA","other",0.087409709857189,238975
"1045",2000,"Michigan","MI","dem",0.512797988706914,2170418
"1046",2000,"Michigan","MI","rep",0.461462147321406,1953139
"1047",2000,"Michigan","MI","other",0.0253025338918998,107093
"1048",2000,"Minnesota","MN","dem",0.479055720603522,1168266
"1049",2000,"Minnesota","MN","rep",0.455023506520932,1109659
"1050",2000,"Minnesota","MN","other",0.0659092912778813,160732
"1051",2000,"Mississippi","MS","dem",0.406981001504752,404614
"1052",2000,"Mississippi","MS","rep",0.576195150998206,572844
"1053",2000,"Mississippi","MS","other",0.0168238474970428,16726
"1054",2000,"Missouri","MO","dem",0.470842733481024,1111138
"1055",2000,"Missouri","MO","rep",0.504228159593744,1189924
"1056",2000,"Missouri","MO","other",0.0249291069252322,58830.0000000001
"1057",2000,"Montana","MT","dem",0.333651267926401,137126
"1058",2000,"Montana","MT","rep",0.584394602249225,240178
"1059",2000,"Montana","MT","other",0.0819541298243736,33682
"1060",2000,"Nebraska","NE","dem",0.332535160952011,231780
"1061",2000,"Nebraska","NE","rep",0.622462550698771,433862
"1062",2000,"Nebraska","NE","other",0.0450166353662578,31377
"1063",2000,"Nebraska CD-1","NE-1","dem",0.36,NA
"1064",2000,"Nebraska CD-1","NE-1","rep",0.59,NA
"1065",2000,"Nebraska CD-1","NE-1","other",0.05,NA
"1066",2000,"Nebraska CD-2","NE-2","dem",0.39,NA
"1067",2000,"Nebraska CD-2","NE-2","rep",0.57,NA
"1068",2000,"Nebraska CD-2","NE-2","other",0.04,NA
"1069",2000,"Nebraska CD-3","NE-3","dem",0.25,NA
"1070",2000,"Nebraska CD-3","NE-3","rep",0.71,NA
"1071",2000,"Nebraska CD-3","NE-3","other",0.04,NA
"1072",2000,"Nevada","NV","dem",0.459412627620088,279978
"1073",2000,"Nevada","NV","rep",0.494850892479153,301575
"1074",2000,"Nevada","NV","other",0.0457364799007591,27873
"1075",2000,"New Hampshire","NH","dem",0.468031791607873,266348
"1076",2000,"New Hampshire","NH","rep",0.480703098504431,273559
"1077",2000,"New Hampshire","NH","other",0.0490228983220315,27898
"1078",2000,"New Jersey","NJ","dem",0.561256089150879,1788850
"1079",2000,"New Jersey","NJ","rep",0.4029124385908,1284173
"1080",2000,"New Jersey","NJ","other",0.0358314722583212,114203
"1081",2000,"New Mexico","NM","dem",0.479085540548442,286783
"1082",2000,"New Mexico","NM","rep",0.478474118993326,286417
"1083",2000,"New Mexico","NM","other",0.0424403404582321,25405
"1084",2000,"New York","NY","dem",0.590168119806644,4107697
"1085",2000,"New York","NY","rep",0.345301689674816,2403374
"1086",2000,"New York","NY","other",0.0645299031710946,449142
"1087",2000,"North Carolina","NC","dem",0.431456711686833,1257692
"1088",2000,"North Carolina","NC","rep",0.559577562873286,1631163
"1089",2000,"North Carolina","NC","other",0.00896572543988144,26135
"1090",2000,"North Dakota","ND","dem",0.330553396980462,95284.0000000001
"1091",2000,"North Dakota","ND","rep",0.606585812611012,174852
"1092",2000,"North Dakota","ND","other",0.0628607904085258,18120
"1093",2000,"Ohio","OH","dem",0.464404280903565,2183628
"1094",2000,"Ohio","OH","rep",0.499864738351654,2350363
"1095",2000,"Ohio","OH","other",0.0357309807447813,168007
"1096",2000,"Oklahoma","OK","dem",0.384269045695734,474276
"1097",2000,"Oklahoma","OK","rep",0.603078521084823,744337
"1098",2000,"Oklahoma","OK","other",0.0126524332194431,15616
"1099",2000,"Oregon","OR","dem",0.469599400241207,720341.999999999
"1100",2000,"Oregon","OR","rep",0.465189217379967,713577
"1101",2000,"Oregon","OR","other",0.0652113823788259,100031
"1102",2000,"Pennsylvania","PA","dem",0.506081713127661,2485967
"1103",2000,"Pennsylvania","PA","rep",0.464381329286255,2281127
"1104",2000,"Pennsylvania","PA","other",0.0295369575860844,145091
"1105",2000,"Rhode Island","RI","dem",0.609877001896791,249508
"1106",2000,"Rhode Island","RI","rep",0.319117992139072,130555
"1107",2000,"Rhode Island","RI","other",0.0702008252019007,28720
"1108",2000,"South Carolina","SC","dem",0.409015233737649,566037
"1109",2000,"South Carolina","SC","rep",0.568603846226106,786892.000000001
"1110",2000,"South Carolina","SC","other",0.0223809200362453,30972.9999999999
"1111",2000,"South Dakota","SD","dem",0.375642253904113,118804
"1112",2000,"South Dakota","SD","rep",0.602967726840127,190700
"1113",2000,"South Dakota","SD","other",0.0213900192557601,6764.99999999999
"1114",2000,"Tennessee","TN","dem",0.472848947177534,981720
"1115",2000,"Tennessee","TN","rep",0.51149153180768,1061949
"1116",2000,"Tennessee","TN","other",0.0154533732848918,32083.9999999999
"1117",2000,"Texas","TX","dem",0.37981958091571,2433746
"1118",2000,"Texas","TX","rep",0.592985994681035,3799639
"1119",2000,"Texas","TX","other",0.027084555507748,173548
"1120",2000,"Utah","UT","dem",0.263447221811369,203053
"1121",2000,"Utah","UT","rep",0.668301429509286,515096
"1122",2000,"Utah","UT","other",0.0682500512485177,52604
"1123",2000,"Vermont","VT","dem",0.506347092161953,149022
"1124",2000,"Vermont","VT","rep",0.406971607975318,119775
"1125",2000,"Vermont","VT","other",0.0849348301779089,24997
"1126",2000,"Virginia","VA","dem",0.444356105447559,1217290
"1127",2000,"Virginia","VA","rep",0.524737291869491,1437490
"1128",2000,"Virginia","VA","other",0.0298819433265181,81860
"1129",2000,"Washington","WA","dem",0.501582153167543,1247652
"1130",2000,"Washington","WA","rep",0.445786479475025,1108864
"1131",2000,"Washington","WA","other",0.0526313673574323,130917
"1132",2000,"West Virginia","WV","dem",0.455926643666953,295497
"1133",2000,"West Virginia","WV","rep",0.51915219927051,336475
"1134",2000,"West Virginia","WV","other",0.0248841271114787,16128
"1135",2000,"Wisconsin","WI","dem",0.478328196606874,1242987
"1136",2000,"Wisconsin","WI","rep",0.476131635141443,1237279
"1137",2000,"Wisconsin","WI","other",0.0455401682516825,118341
"1138",2000,"Wyoming","WY","dem",0.282983820405566,60481
"1139",2000,"Wyoming","WY","rep",0.692227431384109,147947
"1140",2000,"Wyoming","WY","other",0.0247887482103254,5298.00000000001
"1141",2004,"Alabama","AL","dem",0.368444023223772,693933.000000001
"1142",2004,"Alabama","AL","rep",0.624606897577008,1176394
"1143",2004,"Alabama","AL","other",0.00647228571504422,12190
"1144",2004,"Alaska","AK","dem",0.355168619121044,111025
"1145",2004,"Alaska","AK","rep",0.610653299125394,190889
"1146",2004,"Alaska","AK","other",0.031650874285824,9894.00000000001
"1147",2004,"Arizona","AZ","dem",0.443968329287956,893524.000000001
"1148",2004,"Arizona","AZ","rep",0.548694340860138,1104294
"1149",2004,"Arizona","AZ","other",0.00589093131470224,11856
"1150",2004,"Arkansas","AR","dem",0.445476304451891,469953
"1151",2004,"Arkansas","AR","rep",0.543059590784354,572898
"1152",2004,"Arkansas","AR","other",0.0114641047637555,12094
"1153",2004,"California","CA","dem",0.543055575346744,6745485
"1154",2004,"California","CA","rep",0.443576959772418,5509826
"1155",2004,"California","CA","other",0.0116885817511184,145188
"1156",2004,"Colorado","CO","dem",0.470378422542883,1001732
"1157",2004,"Colorado","CO","rep",0.517110953545921,1101255
"1158",2004,"Colorado","CO","other",0.0125106239111958,26642.9999999999
"1159",2004,"Connecticut","CT","dem",0.543137089719902,857488
"1160",2004,"Connecticut","CT","rep",0.43947277910828,693826
"1161",2004,"Connecticut","CT","other",0.0173825303131744,27443
"1162",2004,"Delaware","DE","dem",0.533468376022815,200152
"1163",2004,"Delaware","DE","rep",0.457528185719236,171660
"1164",2004,"Delaware","DE","other",0.00900343825794931,3378
"1165",2004,"District of Columbia","DC","dem",0.891838689550324,202970
"1166",2004,"District of Columbia","DC","rep",0.09339766066454,21256
"1167",2004,"District of Columbia","DC","other",0.0125403144305889,2854.00000000001
"1168",2004,"Florida","FL","dem",0.470911100277142,3583544
"1169",2004,"Florida","FL","rep",0.52097516232337,3964522
"1170",2004,"Florida","FL","other",0.00811373739948829,61744
"1171",2004,"Georgia","GA","dem",0.413749460533788,1366149
"1172",2004,"Georgia","GA","rep",0.579747567669885,1914254
"1173",2004,"Georgia","GA","other",0.00556865417376491,18387
"1174",2004,"Hawaii","HI","dem",0.540095521580931,231708
"1175",2004,"Hawaii","HI","rep",0.452645957115519,194191
"1176",2004,"Hawaii","HI","other",0.00725852130355024,3114
"1177",2004,"Idaho","ID","dem",0.302649170421274,181098
"1178",2004,"Idaho","ID","rep",0.683909448239903,409235
"1179",2004,"Idaho","ID","other",0.0134413813388237,8042.99999999997
"1180",2004,"Illinois","IL","dem",0.548231602090278,2891550
"1181",2004,"Illinois","IL","rep",0.444786268263485,2345946
"1182",2004,"Illinois","IL","other",0.00615093276443873,32442
"1183",2004,"Indiana","IN","dem",0.392629746653366,969011.000000001
"1184",2004,"Indiana","IN","rep",0.599447650366572,1479438
"1185",2004,"Indiana","IN","other",0.00731684982427081,18058
"1186",2004,"Iowa","IA","dem",0.49233131684217,741898.000000001
"1187",2004,"Iowa","IA","rep",0.499006575053023,751957.000000001
"1188",2004,"Iowa","IA","other",0.00793611819699677,11959
"1189",2004,"Kansas","KS","dem",0.366230943055644,434993
"1190",2004,"Kansas","KS","rep",0.620039806155473,736456
"1191",2004,"Kansas","KS","other",0.0136896803720629,16259.9999999999
"1192",2004,"Kentucky","KY","dem",0.396870729814097,712733
"1193",2004,"Kentucky","KY","rep",0.595495138322006,1069439
"1194",2004,"Kentucky","KY","other",0.00762188161582999,13688
"1195",2004,"Louisiana","LA","dem",0.422158647032123,820299
"1196",2004,"Louisiana","LA","rep",0.5672202134109,1102169
"1197",2004,"Louisiana","LA","other",0.0106211395569773,20637.9999999999
"1198",2004,"Maine","ME","dem",0.535728556925935,396842
"1199",2004,"Maine","ME","rep",0.445764574378469,330201
"1200",2004,"Maine","ME","other",0.0185068686955958,13709
"1201",2004,"Maine CD-1","ME-1","dem",0.550747674249204,211703
"1202",2004,"Maine CD-1","ME-1","rep",0.431392953027118,165824
"1203",2004,"Maine CD-1","ME-1","other",0.0178593727236779,6865
"1204",2004,"Maine CD-2","ME-2","dem",0.519533836949567,185139
"1205",2004,"Maine CD-2","ME-2","rep",0.461271874193223,164377
"1206",2004,"Maine CD-2","ME-2","other",0.0191942888572102,6840
"1207",2004,"Maryland","MD","dem",0.55971467613552,1334493
"1208",2004,"Maryland","MD","rep",0.429782177785943,1024703
"1209",2004,"Maryland","MD","other",0.010485949808702,25001
"1210",2004,"Massachusetts","MA","dem",0.616166602048537,1803800
"1211",2004,"Massachusetts","MA","rep",0.365884018712499,1071109
"1212",2004,"Massachusetts","MA","other",0.0163076802205329,47740.0000000001
"1213",2004,"Michigan","MI","dem",0.512307067290565,2479183
"1214",2004,"Michigan","MI","rep",0.478120585578102,2313746
"1215",2004,"Michigan","MI","other",0.00957234713133352,46323
"1216",2004,"Minnesota","MN","dem",0.510896846860065,1445014
"1217",2004,"Minnesota","MN","rep",0.476135337915215,1346695
"1218",2004,"Minnesota","MN","other",0.0120726053400755,34146.0000000001
"1219",2004,"Mississippi","MS","dem",0.401611125928213,457765.999999999
"1220",2004,"Mississippi","MS","rep",0.590143741489914,672660
"1221",2004,"Mississippi","MS","other",0.00824513258187229,9398
"1222",2004,"Missouri","MO","dem",0.461004465168319,1259171
"1223",2004,"Missouri","MO","rep",0.532961919392655,1455713
"1224",2004,"Missouri","MO","other",0.00555985946948118,15186
"1225",2004,"Montana","MT","dem",0.38565028394837,173710
"1226",2004,"Montana","MT","rep",0.590681431685885,266063
"1227",2004,"Montana","MT","other",0.023668284365745,10661
"1228",2004,"Nebraska","NE","dem",0.326821608201638,254328
"1229",2004,"Nebraska","NE","rep",0.658986411988908,512814
"1230",2004,"Nebraska","NE","other",0.0129956077338837,10113
"1231",2004,"Nebraska CD-1","NE-1","dem",0.36,NA
"1232",2004,"Nebraska CD-1","NE-1","rep",0.63,NA
"1233",2004,"Nebraska CD-1","NE-1","other",0.01,NA
"1234",2004,"Nebraska CD-2","NE-2","dem",0.38,NA
"1235",2004,"Nebraska CD-2","NE-2","rep",0.6,NA
"1236",2004,"Nebraska CD-2","NE-2","other",0.02,NA
"1237",2004,"Nebraska CD-3","NE-3","dem",0.24,NA
"1238",2004,"Nebraska CD-3","NE-3","rep",0.75,NA
"1239",2004,"Nebraska CD-3","NE-3","other",0.01,NA
"1240",2004,"Nevada","NV","dem",0.47878040518957,397190
"1241",2004,"Nevada","NV","rep",0.504696915453111,418690
"1242",2004,"Nevada","NV","other",0.0165226793573188,13707
"1243",2004,"New Hampshire","NH","dem",0.502016108225574,340511
"1244",2004,"New Hampshire","NH","rep",0.488343429846068,331237
"1245",2004,"New Hampshire","NH","other",0.00821776032859247,5574
"1246",2004,"New Jersey","NJ","dem",0.529234090070275,1911430
"1247",2004,"New Jersey","NJ","rep",0.462388116812872,1670003
"1248",2004,"New Jersey","NJ","other",0.00837779311685302,30258
"1249",2004,"New Mexico","NM","dem",0.490466796420487,370942
"1250",2004,"New Mexico","NM","rep",0.498384247604138,376930
"1251",2004,"New Mexico","NM","other",0.011148955975375,8432.00000000001
"1252",2004,"New York","NY","dem",0.579232803984176,4314280
"1253",2004,"New York","NY","rep",0.397752577579802,2962567
"1254",2004,"New York","NY","other",0.0229738035671658,171115
"1255",2004,"North Carolina","NC","dem",0.435831462205017,1525849
"1256",2004,"North Carolina","NC","rep",0.560171973377945,1961166
"1257",2004,"North Carolina","NC","other",0.00335075022700612,11731
"1258",2004,"North Dakota","ND","dem",0.354988124654368,111052
"1259",2004,"North Dakota","ND","rep",0.628613349614651,196651
"1260",2004,"North Dakota","ND","other",0.0163697563875934,5121.00000000001
"1261",2004,"Ohio","OH","dem",0.487066852431536,2741165
"1262",2004,"Ohio","OH","rep",0.508140243355296,2859764
"1263",2004,"Ohio","OH","other",0.00472929259797122,26616
"1264",2004,"Oklahoma","OK","dem",0.344295983352439,503965.999999999
"1265",2004,"Oklahoma","OK","rep",0.655704016647561,959792
"1266",2004,"Oklahoma","OK","other",0,0
"1267",2004,"Oregon","OR","dem",0.513486630422119,943163
"1268",2004,"Oregon","OR","rep",0.471929167424332,866830.999999999
"1269",2004,"Oregon","OR","other",0.014584202153549,26788
"1270",2004,"Pennsylvania","PA","dem",0.509238091441506,2938095
"1271",2004,"Pennsylvania","PA","rep",0.484236661530542,2793847
"1272",2004,"Pennsylvania","PA","other",0.00606490235874646,34992
"1273",2004,"Rhode Island","RI","dem",0.59423426226283,259760
"1274",2004,"Rhode Island","RI","rep",0.386714371336936,169046
"1275",2004,"Rhode Island","RI","other",0.0190513664002343,8328.00000000002
"1276",2004,"South Carolina","SC","dem",0.409018359399147,661669
"1277",2004,"South Carolina","SC","rep",0.579819496816468,937974
"1278",2004,"South Carolina","SC","other",0.0111621437843852,18056.9999999999
"1279",2004,"South Dakota","SD","dem",0.384436459178548,149244
"1280",2004,"South Dakota","SD","rep",0.599111317182489,232584
"1281",2004,"South Dakota","SD","other",0.0164522236389629,6386.99999999998
"1282",2004,"Tennessee","TN","dem",0.425252911087962,1036477
"1283",2004,"Tennessee","TN","rep",0.567990894913633,1384375
"1284",2004,"Tennessee","TN","other",0.00674019281021483,16428
"1285",2004,"Texas","TX","dem",0.382242604627414,2832704
"1286",2004,"Texas","TX","rep",0.610858227690615,4526917
"1287",2004,"Texas","TX","other",0.00523388391645703,38787
"1288",2004,"Utah","UT","dem",0.259956415087019,241199
"1289",2004,"Utah","UT","rep",0.715359478533029,663742
"1290",2004,"Utah","UT","other",0.0246377623824695,22860
"1291",2004,"Vermont","VT","dem",0.589374625771271,184067
"1292",2004,"Vermont","VT","rep",0.388013153639504,121180
"1293",2004,"Vermont","VT","other",0.0195479477056377,6105
"1294",2004,"Virginia","VA","dem",0.455259176038167,1454742
"1295",2004,"Virginia","VA","rep",0.537319565690216,1716959
"1296",2004,"Virginia","VA","other",0.00663231536435799,21193
"1297",2004,"Washington","WA","dem",0.528211483118369,1510201
"1298",2004,"Washington","WA","rep",0.456402819924144,1304894
"1299",2004,"Washington","WA","other",0.0153856969574871,43989.0000000001
"1300",2004,"West Virginia","WV","dem",0.432051410970214,326541
"1301",2004,"West Virginia","WV","rep",0.560707178694667,423778
"1302",2004,"West Virginia","WV","other",0.00723479475834621,5468
"1303",2004,"Wisconsin","WI","dem",0.496997170844112,1489504
"1304",2004,"Wisconsin","WI","rep",0.49319871458425,1478120
"1305",2004,"Wisconsin","WI","other",0.00980411457163764,29383
"1306",2004,"Wyoming","WY","dem",0.290230910231648,70775.9999999999
"1307",2004,"Wyoming","WY","rep",0.687395688527481,167629
"1308",2004,"Wyoming","WY","other",0.0204050668208529,4976.00000000001
"1309",2008,"Alabama","AL","dem",0.387404342945749,813479
"1310",2008,"Alabama","AL","rep",0.603169130291706,1266546
"1311",2008,"Alabama","AL","other",0.00766208897052556,16089
"1312",2008,"Alaska","AK","dem",0.378893735993893,123594
"1313",2008,"Alaska","AK","rep",0.594245195388063,193841
"1314",2008,"Alaska","AK","other",0.0215575250538785,7032.00000000001
"1315",2008,"Arizona","AZ","dem",0.451152508747643,1034707
"1316",2008,"Arizona","AZ","rep",0.536352478226272,1230111
"1317",2008,"Arizona","AZ","other",0.0118867657157806,27261.9999999999
"1318",2008,"Arkansas","AR","dem",0.388646597651242,422310
"1319",2008,"Arkansas","AR","rep",0.587159044999296,638017
"1320",2008,"Arkansas","AR","other",0.0241943573494617,26290
"1321",2008,"California","CA","dem",0.610126383471343,8274473.00000001
"1322",2008,"California","CA","rep",0.369548588324645,5011781
"1323",2008,"California","CA","other",0.0188329068935769,255410.000000001
"1324",2008,"Colorado","CO","dem",0.536602368406916,1288576
"1325",2008,"Colorado","CO","rep",0.447075221093372,1073589
"1326",2008,"Colorado","CO","other",0.0163224104997125,39196.0000000001
"1327",2008,"Connecticut","CT","dem",0.605888296761218,997772
"1328",2008,"Connecticut","CT","rep",0.382214633056269,629427.999999999
"1329",2008,"Connecticut","CT","other",0.0116359564535169,19162
"1330",2008,"Delaware","DE","dem",0.619426689815039,255459
"1331",2008,"Delaware","DE","rep",0.369470335489753,152374
"1332",2008,"Delaware","DE","other",0.0111029746952077,4579
"1333",2008,"District of Columbia","DC","dem",0.924571097561434,245800
"1334",2008,"District of Columbia","DC","rep",0.0653255746596804,17367
"1335",2008,"District of Columbia","DC","other",0.00582276671694508,1548
"1336",2008,"Florida","FL","dem",0.510333052706649,4282074
"1337",2008,"Florida","FL","rep",0.482153191659762,4045624
"1338",2008,"Florida","FL","other",0.00746715666691774,62655
"1339",2008,"Georgia","GA","dem",0.469901790960651,1844123
"1340",2008,"Georgia","GA","rep",0.522045179929295,2048759
"1341",2008,"Georgia","GA","other",0.00732095871918004,28731
"1342",2008,"Hawaii","HI","dem",0.714529101178782,325871
"1343",2008,"Hawaii","HI","rep",0.264362019365703,120566
"1344",2008,"Hawaii","HI","other",0.021108879455515,9626.99999999999
"1345",2008,"Idaho","ID","dem",0.360909876328379,236440
"1346",2008,"Idaho","ID","rep",0.615170914730386,403012
"1347",2008,"Idaho","ID","other",0.0237818299492308,15580
"1348",2008,"Illinois","IL","dem",0.619181145200132,3419348
"1349",2008,"Illinois","IL","rep",0.367809225421472,2031179
"1350",2008,"Illinois","IL","other",0.0130076374803504,71833.0000000001
"1351",2008,"Indiana","IN","dem",0.499459116396843,1374039
"1352",2008,"Indiana","IN","rep",0.489139071788485,1345648
"1353",2008,"Indiana","IN","other",0.0106348330494421,29256.9999999999
"1354",2008,"Iowa","IA","dem",0.539280200738653,828940.000000001
"1355",2008,"Iowa","IA","rep",0.443932593553021,682379
"1356",2008,"Iowa","IA","other",0.0124043423981035,19067
"1357",2008,"Kansas","KS","dem",0.416519671940136,514765
"1358",2008,"Kansas","KS","rep",0.566122543434919,699655
